id,Spell Link,Spell name,Spell School,Verbal Component,Somatic Component,Material Component,Arcane Focus Component,Divine Focus Component,XP Component,Rulebook name,Edition
1058,/spells/underdark--34/darkvision-mass--3508/,Darkvision Mass,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Underdark,Forgotten Realms (3.5)
1059,/spells/spell-compendium--86/darkvision-mass--4340/,Darkvision Mass,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1060,/spells/shining-south--25/darssons-chilling-chamber--3272/,Darsson's Chilling Chamber,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Shining South,Forgotten Realms (3.5)
1061,/spells/shining-south--25/darssons-cooling-breeze--3273/,Darsson's Cooling Breeze,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Shining South,Forgotten Realms (3.5)
1062,/spells/shining-south--25/darssons-fiery-furnace--3274/,Darsson's Fiery Furnace,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Shining South,Forgotten Realms (3.5)
1063,/spells/magic-of-faerun--20/darssons-potion--1750/,Darsson's Potion,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Magic of Faerun,Forgotten Realms (3.0)
1064,/spells/complete-champion--57/darts-of-life--595/,Darts of Life,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Champion,Supplementals (3.5)
1065,/spells/tome-of-battle-the-book-of-nine-swords--88/daunting-strike--3599/,Daunting Strike,Devoted Spirit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
1066,/spells/masters-of-the-wild-a-guidebook-to-barbarians-druids-and-rangers--44/dawn--1875/,Dawn,Abjuration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Masters of the Wild: A Guidebook to Barbarians Druids and Rangers,Supplementals (3.0)
1067,/spells/savage-species--47/dawn--3188/,Dawn,Abjuration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Savage Species,Supplementals (3.0)
1068,/spells/spell-compendium--86/dawn--4341/,Dawn,Abjuration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1069,/spells/complete-mage--58/dawn-burst--820/,Dawn Burst,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
1070,/spells/champions-of-valor--28/dawn-shroud--312/,Dawn Shroud,Evocation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Champions of Valor,Forgotten Realms (3.5)
1071,/spells/players-handbook-v35--6/daylight--2601/,Daylight,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1072,/spells/players-handbook-v35--6/daze--2542/,Daze,Enchantment,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1073,/spells/masters-of-the-wild-a-guidebook-to-barbarians-druids-and-rangers--44/daze-animal--1894/,Daze Animal,Enchantment,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Masters of the Wild: A Guidebook to Barbarians Druids and Rangers,Supplementals (3.0)
1074,/spells/players-handbook-v35--6/daze-monster--2541/,Daze Monster,Enchantment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1075,/spells/tome-of-battle-the-book-of-nine-swords--88/dazing-strike--3644/,Dazing Strike,Iron Heart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
1076,/spells/spell-compendium--86/dead-end--4342/,Dead End,Illusion,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1077,/spells/spell-compendium--86/deadfall--4343/,Deadfall,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1078,/spells/complete-mage--58/deadly-lahar--777/,Deadly Lahar,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
1079,/spells/complete-mage--58/deadly-sunstroke--821/,Deadly Sunstroke,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
1080,/spells/complete-mage--58/deafening-blast--822/,Deafening Blast,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
1081,/spells/draconomicon--92/deafening-breath--1031/,Deafening Breath,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Draconomicon,Supplementals (3.5)
1082,/spells/magic-of-faerun--20/deafening-clang--1751/,Deafening Clang,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Magic of Faerun,Forgotten Realms (3.0)
1083,/spells/spell-compendium--86/deafening-clang--4344/,Deafening Clang,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1084,/spells/ghostwalk--94/death-armor--1367/,Death Armor,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Ghostwalk,Supplementals (3.0)
1085,/spells/magic-of-faerun--20/death-armor--1707/,Death Armor,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Magic of Faerun,Forgotten Realms (3.0)
1086,/spells/spell-compendium--86/death-armor--4345/,Death Armor,Necromancy,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1087,/spells/book-of-vile-darkness--37/death-by-thorns--137/,Death by Thorns,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Book of Vile Darkness,Supplementals (3.0)
1088,/spells/draconomicon--92/death-dragon--1020/,Death Dragon,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Draconomicon,Supplementals (3.5)
1089,/spells/magic-of-faerun--20/death-dragon--1708/,Death Dragon,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Magic of Faerun,Forgotten Realms (3.0)
1090,/spells/spell-compendium--86/death-dragon--4346/,Death Dragon,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1091,/spells/tome-of-battle-the-book-of-nine-swords--88/death-above--3734/,Death from Above,Tiger Claw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
1092,/spells/book-of-vile-darkness--37/death-grimace--205/,Death Grimace,Necromancy,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Book of Vile Darkness,Supplementals (3.0)
1093,/spells/frostburn--68/death-hail--1248/,Death Hail,Conjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Frostburn,Supplementals (3.5)
1094,/spells/tome-of-battle-the-book-of-nine-swords--88/death-dark--3689/,Death in the Dark,Shadow Hand,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
1095,/spells/players-handbook-v35--6/death-knell--2726/,Death Knell,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1096,/spells/ghostwalk--94/death-lock--1368/,Death Lock,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Ghostwalk,Supplementals (3.0)
1097,/spells/tome-of-battle-the-book-of-nine-swords--88/death-mark--3570/,Death Mark,Desert Wind,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
1098,/spells/complete-divine--56/death-pact--720/,Death Pact,Necromancy,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Complete Divine,Supplementals (3.5)
1099,/spells/magic-of-faerun--20/death-pact--1709/,Death Pact,Necromancy,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Magic of Faerun,Forgotten Realms (3.0)
1100,/spells/spell-compendium--86/death-pact--4347/,Death Pact,Necromancy,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1101,/spells/planar-handbook--79/death-throes--2188/,Death Throes,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Planar Handbook,Supplementals (3.5)
1102,/spells/spell-compendium--86/death-throes--4348/,Death Throes,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1103,/spells/players-handbook-v35--6/death-ward--2727/,Death Ward,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
1104,/spells/libris-mortis-the-book-of-the-dead--71/death-ward-mass--1474/,Death Ward Mass,Necromancy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Libris Mortis: The Book of the Dead,Supplementals (3.5)
1105,/spells/spell-compendium--86/death-ward-mass--4349/,Death Ward Mass,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1106,/spells/complete-mage--58/deaths-call--852/,Death's Call,Necromancy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
1107,/spells/complete-mage--58/deathsight--798/,Deathsight,Divination,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
1108,/spells/players-handbook-v35--6/deathwatch--2728/,Deathwatch,Necromancy,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1109,/spells/complete-arcane--55/decapitating-scarf--541/,Decapitating Scarf,Transmutation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Complete Arcane,Supplementals (3.5)
1110,/spells/oriental-adventures--96/decapitating-scarf--2107/,Decapitating Scarf,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Oriental Adventures,Oriental Adventures (3.0)
1111,/spells/unapproachable-east--33/decastave--3458/,Decastave,Conjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Unapproachable East,Forgotten Realms (3.0)
1112,/spells/complete-mage--58/deceptive-facade--835/,Deceptive Facade,Illusion,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Complete Mage,Supplementals (3.5)
1113,/spells/complete-divine--56/decomposition--721/,Decomposition,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Complete Divine,Supplementals (3.5)
1114,/spells/masters-of-the-wild-a-guidebook-to-barbarians-druids-and-rangers--44/decomposition--1908/,Decomposition,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Masters of the Wild: A Guidebook to Barbarians Druids and Rangers,Supplementals (3.0)
1115,/spells/spell-compendium--86/decomposition--4350/,Decomposition,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1116,/spells/magic-of-faerun--20/decoy-image--1697/,Decoy Image,Illusion,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Magic of Faerun,Forgotten Realms (3.0)
1117,/spells/spell-compendium--86/decoy-image--4351/,Decoy Image,Illusion,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1118,/spells/spell-compendium--86/deep-breath--4352/,Deep Breath,Conjuration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1119,/spells/players-handbook-v35--6/deep-slumber--2543/,Deep Slumber,Enchantment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1120,/spells/players-handbook-v35--6/deeper-darkness--2602/,Deeper Darkness,Evocation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1121,/spells/underdark--34/deeper-darkvision--3509/,Deeper Darkvision,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Underdark,Forgotten Realms (3.5)
1122,/spells/spell-compendium--86/deeper-darkvision--4353/,Deeper Darkvision,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1123,/spells/complete-arcane--55/defenestrating-sphere--493/,Defenestrating Sphere,Evocation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Complete Arcane,Supplementals (3.5)
1124,/spells/spell-compendium--86/defenestrating-sphere--4354/,Defenestrating Sphere,Evocation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1125,/spells/tome-of-battle-the-book-of-nine-swords--88/defensive-rebuke--3600/,Defensive Rebuke,Devoted Spirit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
1126,/spells/frostburn--68/defile-snow-and-ice--1271/,Defile Snow and Ice,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Frostburn,Supplementals (3.5)
1127,/spells/players-handbook-ii--80/deflect--2907/,Deflect,Abjuration,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Player's Handbook II,Supplementals (3.5)
1128,/spells/players-handbook-ii--80/deflect-lesser--2908/,Deflect Lesser,Abjuration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Player's Handbook II,Supplementals (3.5)
1129,/spells/underdark--34/dehydrate--3499/,Dehydrate,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Underdark,Forgotten Realms (3.5)
1130,/spells/spell-compendium--86/dehydrate--4355/,Dehydrate,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1131,/spells/complete-champion--57/deific-bastion--619/,Deific Bastion,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Complete Champion,Supplementals (3.5)
1132,/spells/complete-divine--56/deific-vengeance--645/,Deific Vengeance,Conjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Complete Divine,Supplementals (3.5)
1133,/spells/spell-compendium--86/deific-vengeance--4356/,Deific Vengeance,Conjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1134,/spells/miniatures-handbook--75/delay-death--1980/,Delay Death,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Miniatures Handbook,Supplementals (3.5)
1135,/spells/races-of-destiny--81/delay-death--3048/,Delay Death,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Races of Destiny,Supplementals (3.5)
1136,/spells/spell-compendium--86/delay-death--3776/,Delay Death,Necromancy,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1137,/spells/spell-compendium--86/delay-disease--4357/,Delay Disease,Conjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1138,/spells/ghostwalk--94/delay-manifestation--1329/,Delay Manifestation,Abjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Ghostwalk,Supplementals (3.0)
1139,/spells/players-handbook-v35--6/delay-poison--2387/,Delay Poison,Conjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
1140,/spells/players-handbook-v35--6/delayed-blast-fireball--2603/,Delayed Blast Fireball,Evocation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1141,/spells/spell-compendium--86/delusions-grandeur--4358/,Delusions of Grandeur,Illusion,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Spell Compendium,Supplementals (3.5)
1142,/spells/players-handbook-v35--6/demand--2544/,Demand,Enchantment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1143,/spells/planar-handbook--79/demon-dirge--2200/,Demon Dirge,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Planar Handbook,Supplementals (3.5)
1144,/spells/spell-compendium--86/demon-dirge--3536/,Demon Dirge,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1145,/spells/book-of-vile-darkness--37/demon-wings--235/,Demon Wings,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Book of Vile Darkness,Supplementals (3.0)
1146,/spells/fiendish-codex-i-hordes-of-the-abyss--66/demon-wings--1160/,Demon Wings,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Fiendish Codex I: Hordes of the Abyss,Supplementals (3.5)
1147,/spells/book-of-vile-darkness--37/demoncall--152/,Demoncall,Divination,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Book of Vile Darkness,Supplementals (3.0)
1148,/spells/fiendish-codex-i-hordes-of-the-abyss--66/demoncall--1149/,Demoncall,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Fiendish Codex I: Hordes of the Abyss,Supplementals (3.5)
1149,/spells/book-of-vile-darkness--37/demonflesh--236/,Demonflesh,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Book of Vile Darkness,Supplementals (3.0)
1150,/spells/fiendish-codex-i-hordes-of-the-abyss--66/demonflesh--1161/,Demonflesh,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Fiendish Codex I: Hordes of the Abyss,Supplementals (3.5)
1151,/spells/miniatures-handbook--75/demonhide--1941/,Demonhide,Abjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Miniatures Handbook,Supplementals (3.5)
1152,/spells/spell-compendium--86/demonhide--4359/,Demonhide,Abjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1153,/spells/ghostwalk--94/demonic-blood-infusion--1383/,Demonic Blood Infusion,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Ghostwalk,Supplementals (3.0)
1154,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/denounce--1168/,Denounce,Enchantment,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Fiendish Codex II: Tyrants of the Nine Hells,Supplementals (3.5)
1155,/spells/stormwrack--87/depthsurge--3346/,Depthsurge,Evocation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Stormwrack,Supplementals (3.5)
1156,/spells/players-handbook-v35--6/desecrate--2604/,Desecrate,Evocation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
1157,/spells/heroes-of-battle--69/desecrate-battlefield--1410/,Desecrate Battlefield,Evocation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Heroes of Battle,Supplementals (3.5)
1158,/spells/sandstorm--85/desert-binding--3151/,Desert Binding,Enchantment,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Sandstorm,Supplementals (3.5)
1159,/spells/sandstorm--85/desert-diversion--3131/,Desert Diversion,Conjuration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Sandstorm,Supplementals (3.5)
1160,/spells/tome-of-battle-the-book-of-nine-swords--88/desert-tempest--3571/,Desert Tempest,Desert Wind,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tome of Battle: The Book of Nine Swords,Supplementals (3.5)
1161,/spells/sandstorm--85/desiccate-mass--3165/,Desiccate Mass,Necromancy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sandstorm,Supplementals (3.5)
1162,/spells/savage-species--47/desiccating-bubble--3213/,Desiccating Bubble,Necromancy,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Savage Species,Supplementals (3.0)
1163,/spells/spell-compendium--86/desiccating-bubble--4360/,Desiccating Bubble,Necromancy,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1164,/spells/book-of-vile-darkness--37/despoil--237/,Despoil,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Book of Vile Darkness,Supplementals (3.0)
1165,/spells/fiendish-codex-i-hordes-of-the-abyss--66/despoil--1162/,Despoil,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Fiendish Codex I: Hordes of the Abyss,Supplementals (3.5)
1166,/spells/lords-of-madness--72/despoil--1544/,Despoil,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Lords of Madness,Supplementals (3.5)
1167,/spells/sandstorm--85/dessicate--3164/,Dessicate,Necromancy,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Sandstorm,Supplementals (3.5)
1168,/spells/players-handbook-v35--6/destruction--2729/,Destruction,Necromancy,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1169,/spells/eberron-campaign-setting--12/detect-abberation--4912/,Detect Abberation,Divination,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Eberron Campaign Setting,Eberron (3.5)
1170,/spells/lords-of-madness--72/detect-aberration--1529/,Detect Aberration,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Lords of Madness,Supplementals (3.5)
1171,/spells/players-handbook-v35--6/detect-animals-or-plants--2484/,Detect Animals Or Plants,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1172,/spells/players-handbook-v35--6/detect-chaos--2485/,Detect Chaos,Divination,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
1173,/spells/magic-of-faerun--20/detect-crossroads--1634/,Detect Crossroads,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Magic of Faerun,Forgotten Realms (3.0)
1174,/spells/oriental-adventures--96/detect-curse--2045/,Detect Curse,Divination,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Oriental Adventures,Oriental Adventures (3.0)
1175,/spells/oriental-adventures--96/detect-disease--2046/,Detect Disease,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Oriental Adventures,Oriental Adventures (3.0)
1176,/spells/dragon-magic--62/detect-dragonblood--1056/,Detect Dragonblood,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Dragon Magic,Supplementals (3.5)
1177,/spells/magic-of-eberron--9/detect-dragonmark--4757/,Detect Dragonmark,Divination,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Magic of Eberron,Eberron (3.5)
1178,/spells/players-handbook-v35--6/detect-evil--2486/,Detect Evil,Divination,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
1179,/spells/complete-divine--56/detect-favored-enemy--675/,Detect Favored Enemy,Divination,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Complete Divine,Supplementals (3.5)
1180,/spells/masters-of-the-wild-a-guidebook-to-barbarians-druids-and-rangers--44/detect-favored-enemy--1890/,Detect Favored Enemy,Divination,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Masters of the Wild: A Guidebook to Barbarians Druids and Rangers,Supplementals (3.0)
1181,/spells/spell-compendium--86/detect-favored-enemy--4361/,Detect Favored Enemy,Divination,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Spell Compendium,Supplementals (3.5)
1182,/spells/frostburn--68/detect-fire--1265/,Detect Fire,Divination,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Frostburn,Supplementals (3.5)
1183,/spells/ghostwalk--94/detect-ghost--1349/,Detect Ghost,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Ghostwalk,Supplementals (3.0)
1184,/spells/players-handbook-v35--6/detect-good--2487/,Detect Good,Divination,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
1185,/spells/magic-of-incarnum--74/detect-incarnum--1825/,Detect Incarnum,Divination,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Magic of Incarnum,Supplementals (3.5)
1186,/spells/players-handbook-v35--6/detect-law--2488/,Detect Law,Divination,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Player's Handbook v.3.5,Core (3.5)
1187,/spells/players-handbook-v35--6/detect-magic--2489/,Detect Magic,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1188,/spells/faiths-of-eberron--8/detect-manifest-zone--4902/,Detect Manifest Zone,Divination,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Faiths of Eberron,Eberron (3.5)
1189,/spells/races-of-faerun--23/detect-metal-and-minerals--3059/,Detect Metal and Minerals,Divination,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Races of Faerun,Forgotten Realms (3.0)
1190,/spells/players-handbook-v35--6/detect-poison--2490/,Detect Poison,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1191,/spells/players-handbook-v35--6/detect-scrying--2491/,Detect Scrying,Divination,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1192,/spells/players-handbook-v35--6/detect-secret-doors--2492/,Detect Secret Doors,Divination,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Player's Handbook v.3.5,Core (3.5)
1193,/spells/stormwrack--87/detect-ship--3339/,Detect Ship,Divination,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Stormwrack,Supplementals (3.5)
