name,spanishName,id,type
Tunnel Fighting,,3378,feats
Tunnel Fighting,,3379,feats
Tunnel Riding,,3380,feats
Tunnelfighter,,3381,feats
Tunnelrunner,,3382,feats
Turtle Dart,,3383,feats
Twin Power,,3384,feats
Twin Power,,3385,feats
Twin Spell,,3386,feats
Twin Spell,,3387,feats
Twin Spell,,3388,feats
Twin Spell,,3389,feats
Twin Sword Style,,3390,feats
Twin Sword Style,,3391,feats
Twin Sword Style,,3392,feats
Twist the Knife,,3393,feats
Twisted Charge,,3394,feats
Two-Bladed Mind Blade,,3395,feats
Two-Weapon Defense,,3396,feats
Two-Weapon Fighting,,3397,feats
Two-Weapon Pounce,,3398,feats
Two-Weapon Rend,,3399,feats
Two-Weapon Rend,,3400,feats
Umbral Mark,,3401,feats
Umbral Shroud,,3402,feats
Umbral Spell,,3403,feats
Unarmored Body,,3404,feats
Unavoidable Strike,,3405,feats
Unavoidable Strike,,3406,feats
Unbalancing Strike,,3407,feats
Unbelievable Luck ,,3408,feats
Uncanny Accuracy,,3409,feats
Uncanny Forethought,,3410,feats
Uncanny Scent,,3411,feats
Uncivilized,,3412,feats
Unconditional Power,,3413,feats
Undead Empathy,,3414,feats
Undead Leadership,,3415,feats
Undead Mastery,,3416,feats
Undead Mastery,,3417,feats
Undead Meldshaper,,3418,feats
Underfoot Combat,,3419,feats
Undermountain Tactics,,3420,feats
Undo Resistance,,3421,feats
Undying Fate,,3422,feats
Unholy Strike,,3423,feats
Unholy Strike,,3424,feats
Unlock Dragonmark,,3425,feats
Unnatural Enemy,,3426,feats
Unnatural Will,,3427,feats
Unnerving Calm,,3428,feats
Unorthodox Flurry,,3429,feats
Unquenchable Flame of Life,,3430,feats
Unquenchable Flame of Life,,3431,feats
Unreactive,,3432,feats
Unseen Arrow,,3433,feats
Unsettling Enchantment ,,3434,feats
Unspeakable Vow,,3435,feats
Unyielding Bond of Soul,,3436,feats
Up the Hill,,3437,feats
Up the Walls,,3438,feats
Up the Walls,,3439,feats
Urban Stealth,,3440,feats
Urban Tracking,,3441,feats
Urban Tracking,,3442,feats
Urban Tracking,,3443,feats
Urban Tracking,,3444,feats
Utterance Focus,,3445,feats
Utterance of the Crafted Tool,,3446,feats
Utterance of the Evolving Mind,,3447,feats
Utterance of the Perfected Map,,3448,feats
Vae School,,3449,feats
Valenar Trample,,3450,feats
Vampire Hunter,,3451,feats
Vatic Gaze,,3452,feats
Vault,,3453,feats
Veil of Cyric,,3454,feats
Vengeful Spirit,,3455,feats
Vengeful Surge,,3456,feats
Venom&#39;s Gift,,3457,feats
Venomous Strike,,3458,feats
Vermin Companion,,3459,feats
Vermin Shape,,3460,feats
Vermin Trainer,,3461,feats
Vermin Wild Shape,,3462,feats
Verminfriend,,3463,feats
Verminfriend,,3464,feats
Versatile Combatant,,3465,feats
Versatile Performer,,3466,feats
Versatile Spellcaster,,3467,feats
Versatile Unarmed Strike,,3468,feats
Versatile Unarmed Strike,,3469,feats
Vestigial Wings ,,3470,feats
Veteran Knowledge,,3471,feats
Vexing Flanker,,3472,feats
Via Negativa,,3473,feats
Vicious Wound,,3474,feats
Victor&#39;s Luck,,3475,feats
Vile Ki Strike,,3476,feats
Vile Ki Strike,,3477,feats
Vile Martial Strike,,3478,feats
Vile Martial Strike,,3479,feats
Vile Natural Attack,,3480,feats
Vile Natural Attack,,3481,feats
Violate Spell,,3482,feats
Violate Spell-Like Ability,,3483,feats
Virulent Poison,,3484,feats
Vital Recovery,,3485,feats
Volatile Escalation,,3486,feats
Volatile Leech,,3487,feats
Vorpal Strike,,3488,feats
Vow of Abstinence,,3489,feats
Vow of Chastity,,3490,feats
Vow of Decadance,,3491,feats
Vow of Nonviolence,,3492,feats
Vow of Obedience,,3493,feats
Vow of Peace,,3494,feats
Vow of Poverty,,3495,feats
Vow of Purity,,3496,feats
Vow Of The Spider Queen,,3497,feats
Vow of Vengeance,,3498,feats
Vremyonni Training,,3499,feats
Vulnerable,,3500,feats
Walk the Walls,,3501,feats
Wall Jumper,,3502,feats
Wand Mastery,,3503,feats
Wand Surge,,3504,feats
Wanderer&#39;s Diplomacy,,3505,feats
Wandstrike,,3506,feats
War Devotion,,3507,feats
Ward of Khyber,,3508,feats
Warden initiate,,3509,feats
Warning Shout,,3510,feats
Warped Mind,,3511,feats
Warrior Instinct,,3512,feats
Warrior Shugenja,,3513,feats
Water Adaptation,,3514,feats
Water Adaptation,,3515,feats
Water Bloodline,,3516,feats
Water Devotion,,3517,feats
Water Heritage,,3518,feats
Water Splitting Stone,,3519,feats
Waterspawn,,3520,feats
Weak Will,,3521,feats
Weakening Touch,,3522,feats
Weapon and Torch,,3523,feats
Weapon Finesse,,3524,feats
Weapon Focus,,3525,feats
Weapon Group (Axes),,3526,feats
Weapon Group (Basic weapons),,3527,feats
Weapon Group (Bows),,3528,feats
Weapon Group (Claw Weapons),,3529,feats
Weapon Group (Crossbows),,3530,feats
Weapon Group (Double Weapons),,3531,feats
Weapon Group (Druid Weapons),,3532,feats
Weapon Group (Exotic Double Weapons),,3533,feats
Weapon Group (Exotic Weapons),,3534,feats
Weapon Group (Flails and Chains),,3535,feats
Weapon Group (Heavy Blades),,3536,feats
Weapon Group (Light Blades),,3537,feats
Weapon Group (Maces and Clubs),,3538,feats
Weapon Group (Monk Weapons),,3539,feats
Weapon Group (Picks and Hammers),,3540,feats
Weapon Group (Polearms),,3541,feats
Weapon Group (Slings and Thrown Weapon,,3542,feats
Weapon Group (Spears and Lances),,3543,feats
Weapon Specialization,,3544,feats
Weapon Supremacy,,3545,feats
Whip Climber,,3546,feats
Whirling Steel Strike,,3547,feats
Whirlwind Attack,,3548,feats
Whirlwind Tail Sweep,,3549,feats
Whispered Secrets,,3550,feats
White Dragon Lineage ,,3551,feats
White Raven Defense,,3552,feats
White Scorpion Strike,,3553,feats
Widen Aura of Courage,,3554,feats
Widen Aura of Despair,,3555,feats
Widen Power,,3556,feats
Widen Spell,,3557,feats
Widen Spell,,3558,feats
Widen Spell,,3559,feats
Widen Spell,,3560,feats
Widen Supernatural Ability,,3561,feats
Wield Oversized Weapon,,3562,feats
Wild Talent,,3563,feats
Wild Talent,,3564,feats
Wildhunt,,3565,feats
Wildhunt Elite,,3566,feats
Willing Deformity,,3567,feats
Willing Deformity,,3568,feats
Wind and Fire,,3569,feats
Wind-Guided Arrows,,3570,feats
Windsinger,,3571,feats
Wing Expert,,3572,feats
Winged Warrior,,3573,feats
Wingover,,3574,feats
Wingover,,3575,feats
Wingover,,3576,feats
Wingover,,3577,feats
Wingstorm,,3578,feats
Wingstorm,,3579,feats
Winter&#39;s Blast,,3580,feats
Winter&#39;s Champion,,3581,feats
Winter&#39;s Child,,3582,feats
Winter&#39;s Mount,,3583,feats
Winters Mark,,3584,feats
Wisdom Breeds Caution,,3585,feats
Wise to Your Ways,,3586,feats
Witchlight,,3587,feats
Wolf Berserker,,3588,feats
Wolfpack,,3589,feats
Wolverine&#39;s Rage,,3590,feats
Woodland Archer,,3591,feats
Woodwise,,3592,feats
Woodwise,,3593,feats
Words of Creation,,3594,feats
Words of Draconic Power ,,3595,feats
Worldly Focus,,3596,feats
Wounding attack,,3597,feats
Wounding Spell,,3598,feats
Wrest Possession,,3599,feats
Wyrmgrafter,,3600,feats
Xaniqos School,,3601,feats
Xeph Burst Extra,,3602,feats
Xeph Celerity,,3603,feats
Yondalla&#39;s Sense,,3604,feats
Zen Archery,,3605,feats
Zen Archery,,3606,feats
Zone of Animation,,3607,feats
Zone of Animation,,3608,feats
[Creature Type] Trainer,,3609,feats
